statnr,datum,RSX
12311,2018021001,0
12311,2018021002,0
12311,2018021003,0
12311,2018021004,0
12311,2018021005,0
12311,2018021006,0
12311,2018021007,0
12311,2018021008,0
12311,2018021009,0
12311,2018021010,0
12311,2018021011,0
12311,2018021012,0
12311,2018021013,0
12311,2018021014,0
12311,2018021015,0
12311,2018021016,0
12311,2018021017,0
12311,2018021018,0
12311,2018021019,0
12311,2018021020,0
12311,2018021021,0
12311,2018021022,0
12311,2018021023,0
12311,2018021024,0
12311,2018021101,0.1
12311,2018021102,0
12311,2018021103,0
12311,2018021104,0
12311,2018021105,0
12311,2018021106,0
12311,2018021107,0
12311,2018021108,0
12311,2018021109,0
12311,2018021110,0
12311,2018021111,0
12311,2018021112,0
12311,2018021113,0
12311,2018021114,0
12311,2018021115,0.2
12311,2018021116,0
12311,2018021117,0
12311,2018021118,0.1
12311,2018021119,0
12311,2018021120,0
12311,2018021121,0.2
12311,2018021122,0.6
12311,2018021123,1.6
12311,2018021124,1.1
12311,2018021201,0.2
12311,2018021202,1.1
12311,2018021203,0.4
12311,2018021204,0.5
12311,2018021205,0.7
12311,2018021206,0.8
12311,2018021207,0.2
12311,2018021208,0
12311,2018021209,0.5
12311,2018021210,0.2
12311,2018021211,0.9
12311,2018021212,0.6
12311,2018021213,0
12311,2018021214,0.3
12311,2018021215,0.1
12311,2018021216,0
12311,2018021217,0
12311,2018021218,0.3
12311,2018021219,0.3
12311,2018021220,0
12311,2018021221,0
12311,2018021222,0
12311,2018021223,0
12311,2018021224,0
12311,2018021301,0
12311,2018021302,0
12311,2018021303,0
12311,2018021304,0
12311,2018021305,0
12311,2018021306,0.1
12311,2018021307,0
12311,2018021308,0
12311,2018021309,0
12311,2018021310,0
12311,2018021311,0
12311,2018021312,0
12311,2018021313,0
12311,2018021314,0
12311,2018021315,0
12311,2018021316,0
12311,2018021317,0
12311,2018021318,0
12311,2018021319,0
12311,2018021320,0
12311,2018021321,0
12311,2018021322,0
12311,2018021323,0
12311,2018021324,0
12311,2018021401,0
12311,2018021402,0
12311,2018021403,0
12311,2018021404,0
12311,2018021405,0
12311,2018021406,0
12311,2018021407,0
12311,2018021408,0
12311,2018021409,0
12311,2018021410,0
12311,2018021411,0
12311,2018021412,0
12311,2018021413,0
12311,2018021414,0
12311,2018021415,0
12311,2018021416,0
12311,2018021417,0
12311,2018021418,0
12311,2018021419,0
12311,2018021420,0
12311,2018021421,0
12311,2018021422,0
12311,2018021423,0
12311,2018021424,0
12311,2018021501,0
12311,2018021502,0
12311,2018021503,0
12311,2018021504,0
12311,2018021505,0
12311,2018021506,0
12311,2018021507,0
12311,2018021508,0
12311,2018021509,0
12311,2018021510,0
12311,2018021511,0
12311,2018021512,0
12311,2018021513,0
12311,2018021514,0
12311,2018021515,0
12311,2018021516,0.3
12311,2018021517,0.7
12311,2018021518,1.2
12311,2018021519,1.3
12311,2018021520,1.2
12311,2018021521,0.7
12311,2018021522,0.4
12311,2018021523,0.5
12311,2018021524,0.3
12311,2018021601,0.3
12311,2018021602,0.2
12311,2018021603,0.2
12311,2018021604,0.1
12311,2018021605,0.1
12311,2018021606,0.2
12311,2018021607,0.7
12311,2018021608,0.6
12311,2018021609,0.9
12311,2018021610,0.5
12311,2018021611,0
12311,2018021612,0.1
12311,2018021613,0.1
12311,2018021614,0.1
12311,2018021615,0.1
12311,2018021616,0
12311,2018021617,0
12311,2018021618,0
12311,2018021619,0
12311,2018021620,0
12311,2018021621,0
12311,2018021622,0
12311,2018021623,0
12311,2018021624,0
12311,2018021701,0
12311,2018021702,0
12311,2018021703,0
12311,2018021704,0
12311,2018021705,0
12311,2018021706,0
12311,2018021707,0
12311,2018021708,0
12311,2018021709,0
12311,2018021710,0
12311,2018021711,0
12311,2018021712,0
12311,2018021713,0
12311,2018021714,0
12311,2018021715,0
12311,2018021716,0
12311,2018021717,0.1
12311,2018021718,0.1
12311,2018021719,0
12311,2018021720,0.1
12311,2018021721,0.1
12311,2018021722,0.7
12311,2018021723,0.6
12311,2018021724,0.2
12311,2018021801,0.1
12311,2018021802,0.3
12311,2018021803,0.2
12311,2018021804,0.4
12311,2018021805,0.1
12311,2018021806,0
12311,2018021807,0
12311,2018021808,0
12311,2018021809,0.1
12311,2018021810,0
12311,2018021811,0
12311,2018021812,0.1
12311,2018021813,0
12311,2018021814,0
12311,2018021815,0
12311,2018021816,0
12311,2018021817,0
12311,2018021818,0
12311,2018021819,0
12311,2018021820,0
12311,2018021821,0
12311,2018021822,0
12311,2018021823,0
12311,2018021824,0
12311,2018021901,0
12311,2018021902,0
12311,2018021903,0
12311,2018021904,0
12311,2018021905,0
12311,2018021906,0
12311,2018021907,0
12311,2018021908,0
12311,2018021909,0
12311,2018021910,0
12311,2018021911,0
12311,2018021912,0
12311,2018021913,0
12311,2018021914,0
12311,2018021915,0
12311,2018021916,0
12311,2018021917,0
12311,2018021918,0
12311,2018021919,0
12311,2018021920,0
12311,2018021921,0
12311,2018021922,0
12311,2018021923,0
12311,2018021924,0
12311,2018022001,0
12311,2018022002,0
12311,2018022003,0
12311,2018022004,0.1
12311,2018022005,0.2
12311,2018022006,0.1
12311,2018022007,0.1
12311,2018022008,0.1
12311,2018022009,0.1
12311,2018022010,0
12311,2018022011,0.3
12311,2018022012,0.2
12311,2018022013,0.1
12311,2018022014,0.1
12311,2018022015,0.4
12311,2018022016,0.3
12311,2018022017,0.1
12311,2018022018,0.1
12311,2018022019,0.1
12311,2018022020,0
12311,2018022021,0.1
12311,2018022022,0.1
12311,2018022023,0
12311,2018022024,0
12311,2018022101,0
12311,2018022102,0
12311,2018022103,0
12311,2018022104,0
12311,2018022105,0
12311,2018022106,0
12311,2018022107,0
12311,2018022108,0
12311,2018022109,0
12311,2018022110,0
12311,2018022111,0
12311,2018022112,0
12311,2018022113,0
12311,2018022114,0
12311,2018022115,0
12311,2018022116,0
12311,2018022117,0
12311,2018022118,0
12311,2018022119,0.1
12311,2018022120,0
12311,2018022121,0
12311,2018022122,0
12311,2018022123,0
12311,2018022124,0
12311,2018022201,0
12311,2018022202,0
12311,2018022203,0
12311,2018022204,0
12311,2018022205,0
12311,2018022206,0
12311,2018022207,0
12311,2018022208,0
12311,2018022209,0
12311,2018022210,0
12311,2018022211,0
12311,2018022212,0
12311,2018022213,0
12311,2018022214,0
12311,2018022215,0
12311,2018022216,0
12311,2018022217,0
12311,2018022218,0
12311,2018022219,0
12311,2018022220,0
12311,2018022221,0
12311,2018022222,0
12311,2018022223,0
12311,2018022224,0
12311,2018022301,0
12311,2018022302,0
12311,2018022303,0
12311,2018022304,0
12311,2018022305,0
12311,2018022306,0
12311,2018022307,0
12311,2018022308,0
12311,2018022309,0
12311,2018022310,0
12311,2018022311,0
12311,2018022312,0
12311,2018022313,0
12311,2018022314,0
12311,2018022315,0
12311,2018022316,0
12311,2018022317,0
12311,2018022318,0
12311,2018022319,0
12311,2018022320,0
12311,2018022321,0
12311,2018022322,0
12311,2018022323,0
12311,2018022324,0
12311,2018022401,0
12311,2018022402,0
12311,2018022403,0
12311,2018022404,0
12311,2018022405,0
12311,2018022406,0
12311,2018022407,0
12311,2018022408,0
12311,2018022409,0
12311,2018022410,0
12311,2018022411,0
12311,2018022412,0
12311,2018022413,0
12311,2018022414,0
12311,2018022415,0
12311,2018022416,0
12311,2018022417,0
12311,2018022418,0
12311,2018022419,0
12311,2018022420,0
12311,2018022421,0
12311,2018022422,0
12311,2018022423,0
12311,2018022424,0
12311,2018022501,0
12311,2018022502,0
12311,2018022503,0
12311,2018022504,0
12311,2018022505,0
12311,2018022506,0
12311,2018022507,0
12311,2018022508,0
12311,2018022509,0
12311,2018022510,0
12311,2018022511,0
12311,2018022512,0
12311,2018022513,0
12311,2018022514,0
12311,2018022515,0
12311,2018022516,0
12311,2018022517,0
12311,2018022518,0
12311,2018022519,0
12311,2018022520,0
12311,2018022521,0
12311,2018022522,0
12311,2018022523,0
12311,2018022524,0
12311,2018022601,0
12311,2018022602,0
12311,2018022603,0
12311,2018022604,0
12311,2018022605,0
12311,2018022606,0
12311,2018022607,0
12311,2018022608,0
12311,2018022609,0
12311,2018022610,0
12311,2018022611,0
12311,2018022612,0
12311,2018022613,0
12311,2018022614,0
12311,2018022615,0.1
12311,2018022616,0.2
12311,2018022617,0.1
12311,2018022618,0.1
12311,2018022619,0
12311,2018022620,0.1
12311,2018022621,0.1
12311,2018022622,0
12311,2018022623,0.1
12311,2018022624,0
12311,2018022701,0
12311,2018022702,0
12311,2018022703,0.1
12311,2018022704,0
12311,2018022705,0
12311,2018022706,0
12311,2018022707,0
12311,2018022708,0
12311,2018022709,0
12311,2018022710,0
12311,2018022711,0.1
12311,2018022712,0
12311,2018022713,0
12311,2018022714,0
12311,2018022715,0
12311,2018022716,0
12311,2018022717,0
12311,2018022718,0
12311,2018022719,0
12311,2018022720,0
12311,2018022721,0
12311,2018022722,0
12311,2018022723,0
12311,2018022724,0
12311,2018022801,0
12311,2018022802,0
12311,2018022803,0
12311,2018022804,0
12311,2018022805,0
12311,2018022806,0
12311,2018022807,0
12311,2018022808,0
12311,2018022809,0
12311,2018022810,0
12311,2018022811,0
12311,2018022812,0
12311,2018022813,0
12311,2018022814,0
12311,2018022815,0
12311,2018022816,0
12311,2018022817,0
12311,2018022818,0
12311,2018022819,0
12311,2018022820,0
12311,2018022821,0
12311,2018022822,0
12311,2018022823,0
12311,2018022824,0
12311,2018030101,0
12311,2018030102,0
12311,2018030103,0
12311,2018030104,0
12311,2018030105,0
12311,2018030106,0
12311,2018030107,0
12311,2018030108,0
12311,2018030109,0
12311,2018030110,0
12311,2018030111,0
12311,2018030112,0
12311,2018030113,0
12311,2018030114,0
12311,2018030115,0
12311,2018030116,0
12311,2018030117,0
12311,2018030118,0
12311,2018030119,0
12311,2018030120,0
12311,2018030121,0
12311,2018030122,0
12311,2018030123,0
12311,2018030124,0
12311,2018030201,0
12311,2018030202,0
12311,2018030203,0
12311,2018030204,0
12311,2018030205,0
12311,2018030206,0
12311,2018030207,0
12311,2018030208,0
12311,2018030209,0
12311,2018030210,0
12311,2018030211,0
12311,2018030212,0
12311,2018030213,0
12311,2018030214,0
12311,2018030215,0
12311,2018030216,0
12311,2018030217,0
12311,2018030218,0
12311,2018030219,0
12311,2018030220,0
12311,2018030221,0.2
12311,2018030222,0.2
12311,2018030223,0
12311,2018030224,0
12311,2018030301,0
12311,2018030302,0
12311,2018030303,0
12311,2018030304,0
12311,2018030305,0
12311,2018030306,0
12311,2018030307,0
12311,2018030308,0
12311,2018030309,0
12311,2018030310,0
12311,2018030311,0
12311,2018030312,0
12311,2018030313,0
12311,2018030314,0
12311,2018030315,0
12311,2018030316,0
12311,2018030317,0
12311,2018030318,0
12311,2018030319,0
12311,2018030320,0
12311,2018030321,0
12311,2018030322,0
12311,2018030323,0
12311,2018030324,0
12311,2018030401,0
12311,2018030402,0
12311,2018030403,0
12311,2018030404,0
12311,2018030405,0
12311,2018030406,0
12311,2018030407,0
12311,2018030408,0
12311,2018030409,0
12311,2018030410,0
12311,2018030411,0
12311,2018030412,0
12311,2018030413,0
12311,2018030414,0
12311,2018030415,0
12311,2018030416,0
12311,2018030417,0
12311,2018030418,0
12311,2018030419,0
12311,2018030420,0
12311,2018030421,0
12311,2018030422,0
12311,2018030423,0
12311,2018030424,0
12311,2018030501,0
12311,2018030502,0
12311,2018030503,0
12311,2018030504,0
12311,2018030505,0
12311,2018030506,0
12311,2018030507,0
12311,2018030508,0
12311,2018030509,0
12311,2018030510,0
12311,2018030511,0
12311,2018030512,0
12311,2018030513,0
12311,2018030514,0
12311,2018030515,0
12311,2018030516,0
12311,2018030517,0
12311,2018030518,0
12311,2018030519,0
12311,2018030520,0
12311,2018030521,0
12311,2018030522,0
12311,2018030523,0
12311,2018030524,0
12311,2018030601,0
12311,2018030602,0
12311,2018030603,0
12311,2018030604,0.2
12311,2018030605,0.6
12311,2018030606,0.3
12311,2018030607,0.6
12311,2018030608,0.3
12311,2018030609,0.5
12311,2018030610,0.3
12311,2018030611,0.2
12311,2018030612,0.1
12311,2018030613,0.1
12311,2018030614,0.1
12311,2018030615,0
12311,2018030616,0
12311,2018030617,0.7
12311,2018030618,0.5
12311,2018030619,0
12311,2018030620,0
12311,2018030621,0.1
12311,2018030622,0
12311,2018030623,0.1
12311,2018030624,0
12311,2018030701,0
12311,2018030702,0
12311,2018030703,0
12311,2018030704,0
12311,2018030705,0
12311,2018030706,0
12311,2018030707,0
12311,2018030708,0
12311,2018030709,0
12311,2018030710,0
12311,2018030711,0
12311,2018030712,0
12311,2018030713,0
12311,2018030714,0
12311,2018030715,0.5
12311,2018030716,2.4
12311,2018030717,2.1
12311,2018030718,1.7
12311,2018030719,0.5
12311,2018030720,0
12311,2018030721,0.1
12311,2018030722,0.1
12311,2018030723,0
12311,2018030724,0.1
12311,2018030801,0.1
12311,2018030802,0
12311,2018030803,0
12311,2018030804,0
12311,2018030805,0
12311,2018030806,0
12311,2018030807,0
12311,2018030808,0
12311,2018030809,0
12311,2018030810,0
12311,2018030811,0
12311,2018030812,0
12311,2018030813,0
12311,2018030814,0
12311,2018030815,0
12311,2018030816,0
12311,2018030817,0
12311,2018030818,0
12311,2018030819,0
12311,2018030820,0
12311,2018030821,0
12311,2018030822,0
12311,2018030823,0
12311,2018030824,0
12311,2018030901,0
12311,2018030902,0
12311,2018030903,0
12311,2018030904,0
12311,2018030905,0
12311,2018030906,0
12311,2018030907,0
12311,2018030908,0
12311,2018030909,0
12311,2018030910,0
12311,2018030911,0
12311,2018030912,0
12311,2018030913,0
12311,2018030914,0
12311,2018030915,0
12311,2018030916,0
12311,2018030917,0
12311,2018030918,0
12311,2018030919,0
12311,2018030920,0
12311,2018030921,0
12311,2018030922,0
12311,2018030923,0
12311,2018030924,0
12311,2018031001,0
12311,2018031002,0
12311,2018031003,0
12311,2018031004,0
12311,2018031005,0
12311,2018031006,0
12311,2018031007,0
12311,2018031008,0
12311,2018031009,0
12311,2018031010,0
12311,2018031011,0
12311,2018031012,0
12311,2018031013,0
12311,2018031014,0
12311,2018031015,0
12311,2018031016,0
12311,2018031017,0
12311,2018031018,0
12311,2018031019,0
12311,2018031020,0
12311,2018031021,0
12311,2018031022,0
12311,2018031023,0
12311,2018031024,0
12311,2018031101,0
12311,2018031102,0
12311,2018031103,0
12311,2018031104,0
12311,2018031105,0
12311,2018031106,0
12311,2018031107,0
12311,2018031108,0
12311,2018031109,0
12311,2018031110,0
12311,2018031111,0
12311,2018031112,0
12311,2018031113,0
12311,2018031114,0
12311,2018031115,0
12311,2018031116,0
12311,2018031117,0
12311,2018031118,0
12311,2018031119,0
12311,2018031120,0
12311,2018031121,0
12311,2018031122,0
12311,2018031123,0
12311,2018031124,0
12311,2018031201,0
12311,2018031202,0
12311,2018031203,0
12311,2018031204,0
12311,2018031205,0
12311,2018031206,0
12311,2018031207,0
12311,2018031208,0
12311,2018031209,0
12311,2018031210,0
12311,2018031211,0
12311,2018031212,0
12311,2018031213,0
12311,2018031214,0
12311,2018031215,0
12311,2018031216,0.9
12311,2018031217,1.3
12311,2018031218,0.1
12311,2018031219,0
12311,2018031220,0
12311,2018031221,0
12311,2018031222,0
12311,2018031223,0
12311,2018031224,0
12311,2018031301,0
12311,2018031302,0
12311,2018031303,0
12311,2018031304,0
12311,2018031305,0
12311,2018031306,0.7
12311,2018031307,1.5
12311,2018031308,0.5
12311,2018031309,0
12311,2018031310,0.1
12311,2018031311,0
12311,2018031312,0
12311,2018031313,0
12311,2018031314,0.1
12311,2018031315,0.1
12311,2018031316,0.1
12311,2018031317,0.6
12311,2018031318,0
12311,2018031319,0
12311,2018031320,0
12311,2018031321,0.2
12311,2018031322,0.1
12311,2018031323,0.2
12311,2018031324,0.1
12311,2018031401,0.2
12311,2018031402,0.1
12311,2018031403,0.1
12311,2018031404,0.2
12311,2018031405,0.3
12311,2018031406,0.4
12311,2018031407,0.1
12311,2018031408,0.1
12311,2018031409,0
12311,2018031410,0
12311,2018031411,0.1
12311,2018031412,0
12311,2018031413,0
12311,2018031414,0
12311,2018031415,0
12311,2018031416,0
12311,2018031417,0
12311,2018031418,0
12311,2018031419,0
12311,2018031420,0
12311,2018031421,0
12311,2018031422,0
12311,2018031423,0
12311,2018031424,0
12311,2018031501,0
12311,2018031502,0
12311,2018031503,0
12311,2018031504,0
12311,2018031505,0
12311,2018031506,0
12311,2018031507,0
12311,2018031508,0
12311,2018031509,0
12311,2018031510,0
12311,2018031511,0
12311,2018031512,0
12311,2018031513,0
12311,2018031514,0
12311,2018031515,0
12311,2018031516,0
12311,2018031517,0
12311,2018031518,0
12311,2018031519,0
12311,2018031520,0
12311,2018031521,0
12311,2018031522,0
12311,2018031523,0
12311,2018031524,0
12311,2018031601,0
12311,2018031602,0
12311,2018031603,0
12311,2018031604,0.1
12311,2018031605,0.7
12311,2018031606,0.9
12311,2018031607,2.2
12311,2018031608,1.4
12311,2018031609,0.2
12311,2018031610,0
12311,2018031611,0
12311,2018031612,0
12311,2018031613,0
12311,2018031614,0
12311,2018031615,0
12311,2018031616,0
12311,2018031617,0
12311,2018031618,0
12311,2018031619,0
12311,2018031620,0
12311,2018031621,0
12311,2018031622,0
12311,2018031623,0
12311,2018031624,0
12311,2018031701,0
12311,2018031702,0
12311,2018031703,0
12311,2018031704,0
12311,2018031705,0
12311,2018031706,0
12311,2018031707,0
12311,2018031708,0
12311,2018031709,0
12311,2018031710,0
12311,2018031711,0
12311,2018031712,0
12311,2018031713,0
12311,2018031714,0
12311,2018031715,0
12311,2018031716,0
12311,2018031717,0
12311,2018031718,0
12311,2018031719,0
12311,2018031720,0
12311,2018031721,0
12311,2018031722,0
12311,2018031723,0
12311,2018031724,0
12311,2018031801,0
12311,2018031802,0
12311,2018031803,0
12311,2018031804,0
12311,2018031805,0
12311,2018031806,0
12311,2018031807,0
